beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,height_cm,shoulder_width_cm,chest_circumference_cm,waist_circumference_cm,hip_circumference_cm,arm_length_cm,leg_length_cm
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,5.0,0.0,-5.0,225.5873203277588,45.321670174598694,92.23265647888184,41.66623055934906,94.05392408370972,69.2874938249588,138.04931640625
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,5.0,0.0,0.0,226.52838230133057,44.44839656352997,91.13450646400452,40.53072929382324,92.56682395935059,69.47914361953735,138.43488693237305
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,5.0,0.0,5.0,227.49834060668945,44.48395073413849,88.64690065383911,40.090411901474,91.20557308197021,69.67556774616241,138.8243317604065
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,5.0,5.0,-5.0,225.081467628479,42.47196912765503,99.0155577659607,46.38609290122986,100.12514591217041,70.74914872646332,137.2655689716339
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,5.0,5.0,0.0,226.02720260620117,43.20179224014282,98.2058584690094,45.445770025253296,98.71998429298401,70.93850672245026,137.64920830726624
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,5.0,5.0,5.0,226.9951581954956,42.58313477039337,95.5711305141449,44.855040311813354,97.34376072883606,71.13259136676788,138.03666830062866
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,-5.0,-5.0,-5.0,224.04100894927979,45.809727907180786,64.63534235954285,38.343411684036255,66.58768653869629,68.28518211841583,135.1773738861084
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,-5.0,-5.0,0.0,224.94490146636963,45.08424997329712,63.1270170211792,36.927956342697144,64.22234773635864,68.46673488616943,135.56568026542664
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,-5.0,-5.0,5.0,225.8509874343872,44.20326352119446,61.78373098373413,35.88147163391113,63.05136680603027,68.65307688713074,135.9581470489502
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,-5.0,0.0,-5.0,223.46110343933105,43.12329292297363,69.95198726654053,43.31357181072235,70.0982391834259,69.75160241127014,134.3905210494995
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,-5.0,0.0,0.0,224.3708848953247,42.184045910835266,68.34076642990112,41.877397894859314,68.93339157104492,69.93098258972168,134.77705717086792
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,-5.0,0.0,5.0,225.28996467590332,42.356228828430176,66.76571369171143,40.842247009277344,67.70046353340149,70.1150894165039,135.16771793365479
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,-5.0,5.0,-5.0,222.90170192718506,40.31260907649994,77.26101279258728,48.55285882949829,76.07221603393555,71.22128307819366,133.61616730690002
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,-5.0,5.0,0.0,223.81470203399658,39.869192242622375,75.41280388832092,47.328755259513855,74.75314140319824,71.39856815338135,134.00080800056458
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,-5.0,5.0,5.0,224.78489875793457,39.840179681777954,74.79026913642883,46.19961380958557,73.47533106803894,71.58049941062927,134.38952565193176
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,0.0,-5.0,-5.0,224.35295581817627,45.8084374666214,71.22204303741455,34.83159840106964,73.16574454307556,68.40705573558807,135.24317741394043
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,0.0,-5.0,0.0,225.2568483352661,44.89029943943024,69.94022130966187,33.79572331905365,71.63359522819519,68.59216094017029,135.6335997581482
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,0.0,-5.0,5.0,226.16877555847168,45.49979269504547,68.10708045959473,33.00377130508423,69.58435773849487,68.78207921981812,136.02805137634277
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,0.0,0.0,-5.0,223.77302646636963,43.00563335418701,77.45084762573242,39.260855317115784,77.79186367988586,69.87188160419464,134.44795608520508
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,0.0,0.0,0.0,224.68500137329102,42.676445841789246,75.9390652179718,38.3491188287735,76.4586091041565,70.05479037761688,134.83657836914062
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,0.0,0.0,5.0,225.64826011657715,42.74852275848389,74.25087690353394,37.74649500846863,75.16544461250305,70.24242877960205,135.22919416427612
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,0.0,5.0,-5.0,223.20609092712402,40.159764885902405,82.58257508277893,44.308099150657654,83.76166820526123,71.3400274515152,133.66511464118958
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,0.0,5.0,0.0,224.17337894439697,40.70763885974884,81.77163004875183,43.56532096862793,82.39695429801941,71.52079939842224,134.05178785324097
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,0.0,5.0,5.0,225.14538764953613,39.8867130279541,80.66873550415039,42.546290159225464,81.06855750083923,71.70622944831848,134.44242477416992
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,5.0,-5.0,-5.0,224.66866970062256,45.69348692893982,78.49152088165283,32.03331530094147,80.32329082489014,68.53287518024445,135.34333109855652
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,5.0,-5.0,0.0,225.56889057159424,45.366328954696655,77.0922601222992,31.17535412311554,78.6157488822937,68.7215507030487,135.73591113090515
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,5.0,-5.0,5.0,226.5150547027588,45.58822512626648,76.09110474586487,30.226194858551025,76.38602256774902,68.91504526138306,136.13241910934448
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,5.0,0.0,-5.0,224.0849733352661,42.86914765834808,84.74037051200867,36.111924052238464,85.41591763496399,69.9960708618164,134.5401108264923
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,5.0,0.0,0.0,225.03979206085205,43.520140647888184,83.0945611000061,35.10298132896423,84.26454663276672,70.1824963092804,134.93086099624634
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,5.0,0.0,5.0,226.01184844970703,42.721229791641235,81.92622065544128,34.19109582901001,82.91587829589844,70.37367522716522,135.3255033493042
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,5.0,5.0,-5.0,223.56455326080322,41.251736879348755,90.13391137123108,40.54334759712219,91.6353702545166,71.46262526512146,133.74911546707153
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,5.0,5.0,0.0,224.5365858078003,40.67302942276001,89.33130502700806,39.503732323646545,90.22564888000488,71.64687812328339,134.1378927230835
-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,5.0,5.0,5.0,225.50864219665527,41.437095403671265,87.90385127067566,38.71569037437439,88.84738087654114,71.8358039855957,134.53052639961243
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,-5.0,-5.0,228.60169410705566,44.723230600357056,76.46965980529785,53.28608751296997,79.12467122077942,68.24514269828796,145.46501636505127
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,-5.0,0.0,229.5055866241455,44.839462637901306,74.91908669471741,51.66786313056946,77.67969369888306,68.4341549873352,145.84380388259888
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,-5.0,5.0,230.40950298309326,44.02422308921814,73.40994477272034,50.371432304382324,75.466388463974,68.62795650959015,146.22679948806763
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,0.0,-5.0,228.04200649261475,42.95076131820679,82.66013264656067,59.59197282791138,81.94518685340881,69.70226466655731,144.68311667442322
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,0.0,0.0,228.93192768096924,42.05812215805054,80.71081042289734,57.9120934009552,81.20786547660828,69.88898515701294,145.06030082702637
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,0.0,5.0,229.8395872116089,42.98257231712341,79.1710615158081,56.53565526008606,80.02651333808899,70.0804352760315,145.44164538383484
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,5.0,-5.0,227.52552032470703,40.05608260631561,89.86455202102661,66.10091924667358,88.17367553710938,71.16289436817169,143.91310214996338
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,5.0,0.0,228.4195899963379,40.17741084098816,88.27669620513916,64.63913321495056,86.97996139526367,71.3473916053772,144.28858160972595
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,5.0,5.0,229.35876846313477,40.06797969341278,87.76185512542725,63.22891712188721,86.0395073890686,71.53654098510742,144.66816782951355
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,0.0,-5.0,-5.0,228.91364097595215,45.538997650146484,84.073406457901,48.8181471824646,85.59805154800415,68.37242245674133,145.52255868911743
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,0.0,-5.0,0.0,229.817533493042,44.71346139907837,82.57995247840881,47.59751856327057,84.5378577709198,68.56498122215271,145.90356945991516
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,0.0,-5.0,5.0,230.7239532470703,45.7846462726593,81.13210201263428,46.45150899887085,82.5108528137207,68.7623381614685,146.28865718841553
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,0.0,0.0,-5.0,228.33492755889893,42.94666945934296,90.08511900901794,54.26074266433716,91.23595952987671,69.82788145542145,144.73282098770142
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,0.0,0.0,0.0,229.23760414123535,43.645575642585754,88.37097883224487,52.998560667037964,89.13593292236328,70.0181096792221,145.11218667030334
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,0.0,0.0,5.0,230.19917011260986,43.008896708488464,86.86438202857971,52.15606689453125,87.82466650009155,70.21308541297913,145.49559950828552
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,0.0,5.0,-5.0,227.81519889831543,40.38362801074982,95.64279913902283,60.472166538238525,96.51459455490112,71.28689885139465,143.95486116409302
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,0.0,5.0,0.0,228.75196933746338,41.015687584877014,94.55891251564026,59.31438207626343,95.10103464126587,71.4748740196228,144.3324863910675
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,0.0,5.0,5.0,229.6945333480835,40.88185429573059,92.60607957839966,58.02611708641052,93.76110434532166,71.66751623153687,144.71409916877747
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,5.0,-5.0,-5.0,229.22651767730713,45.499369502067566,91.61445498466492,45.31399309635162,92.90522933006287,68.50363910198212,145.61209678649902
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,5.0,-5.0,0.0,230.12948036193848,46.60400748252869,90.02512097358704,44.076669216156006,91.48611426353455,68.69974732398987,145.99534273147583
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,5.0,-5.0,5.0,231.0680866241455,45.39328217506409,88.61932158470154,42.94268190860748,90.04683494567871,68.90066862106323,146.3825821876526
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,5.0,0.0,-5.0,228.651762008667,44.59272921085358,97.92542457580566,50.397634506225586,99.21833276748657,69.95738744735718,144.81481313705444
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,5.0,0.0,0.0,229.58364486694336,43.9566045999527,96.31229043006897,48.90323877334595,96.94979190826416,70.15112936496735,145.19641995429993
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,5.0,0.0,5.0,230.56344985961914,45.24024426937103,94.85788941383362,47.67996668815613,95.58970332145691,70.34962177276611,145.58194875717163
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,5.0,5.0,-5.0,228.15380096435547,41.70837998390198,103.83750200271606,55.76232075691223,104.48485612869263,71.41474783420563,144.02920603752136
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,5.0,5.0,0.0,229.09953594207764,41.04200899600983,101.84023380279541,54.36949133872986,103.08008193969727,71.60618901252747,144.40902471542358
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,5.0,5.0,5.0,230.05881309509277,42.617619037628174,100.50989389419556,53.067755699157715,101.7027497291565,71.8023270368576,144.79272365570068
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,-5.0,-5.0,-5.0,227.099347114563,43.41300427913666,69.97120380401611,46.908944845199585,71.39953374862671,68.94925534725189,141.95780158042908
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,-5.0,-5.0,0.0,228.00323963165283,43.105316162109375,68.30716133117676,45.705705881118774,69.86731886863708,69.13300454616547,142.34171509742737
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,-5.0,-5.0,5.0,228.90713214874268,43.174439668655396,66.65343642234802,44.96077001094818,68.466055393219,69.3215161561966,142.72982478141785
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,-5.0,0.0,-5.0,226.51941776275635,40.61964750289917,75.25606155395508,52.599191665649414,76.04173421859741,70.41141390800476,141.16920232772827
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,-5.0,0.0,0.0,227.4233102798462,41.16049408912659,73.68336915969849,51.60444974899292,73.44635128974915,70.5929696559906,141.55150055885315
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,-5.0,0.0,5.0,228.32722663879395,40.34720957279205,72.30042815208435,50.43295621871948,72.21078872680664,70.77922523021698,141.93794131278992
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,-5.0,5.0,-5.0,225.98271369934082,38.83666694164276,81.11332654953003,59.130048751831055,80.59126734733582,71.87690138816833,140.39267301559448
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,-5.0,5.0,0.0,226.8735647201538,38.2044792175293,79.49833869934082,57.85757303237915,79.27528023719788,72.0563530921936,140.77321887016296
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,-5.0,5.0,5.0,227.81274318695068,38.26401233673096,77.92718410491943,56.540447473526,77.99808979034424,72.24043011665344,141.15787744522095
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,0.0,-5.0,-5.0,227.41129398345947,43.214595317840576,76.57111883163452,42.77443885803223,77.75067090988159,69.07312870025635,142.0162856578827
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,0.0,-5.0,0.0,228.31518650054932,43.94211173057556,75.23953914642334,41.67570173740387,76.29449963569641,69.26041841506958,142.40235686302185
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,0.0,-5.0,5.0,229.21907901763916,43.106940388679504,73.72088432312012,40.624719858169556,74.87826943397522,69.45246756076813,142.7925169467926
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,0.0,0.0,-5.0,226.83136463165283,41.65342450141907,82.65961408615112,47.90678024291992,83.205246925354,70.53367793560028,141.21964573860168
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,0.0,0.0,0.0,227.73525714874268,41.13312363624573,80.91357946395874,46.671611070632935,81.81581497192383,70.71873545646667,141.60407185554504
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,0.0,0.0,5.0,228.67584228515625,41.79200530052185,79.82944250106812,45.42487859725952,79.42054867744446,70.90849876403809,141.99252724647522
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,0.0,5.0,-5.0,226.27239227294922,39.094895124435425,88.53377103805542,53.63799333572388,88.25209140777588,71.99762165546417,140.43495655059814
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,0.0,5.0,0.0,227.2059440612793,38.48056197166443,86.96494102478027,52.2578239440918,86.89244985580444,72.18052744865417,140.81757068634033
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,0.0,5.0,5.0,228.17294597625732,39.14373219013214,85.21581292152405,51.07647180557251,85.56720614433289,72.36805856227875,141.20421409606934
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,5.0,-5.0,-5.0,227.72676944732666,44.64633762836456,84.14685726165771,38.78014385700226,84.28590893745422,69.20093595981598,142.10762977600098
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,5.0,-5.0,0.0,228.6271333694458,43.994322419166565,82.88905620574951,38.48699629306793,82.897287607193,69.39173936843872,142.4959123134613
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,5.0,-5.0,5.0,229.55036163330078,44.64380145072937,81.10188245773315,37.46959865093231,81.45502209663391,69.58733201026917,142.88815259933472
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,5.0,0.0,-5.0,227.14331150054932,41.937851905822754,89.9686336517334,44.25045549869537,91.04363918304443,70.6598162651062,141.30322933197021
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,5.0,0.0,0.0,228.07540893554688,41.07975959777832,88.62099647521973,42.87465810775757,88.55873346328735,70.8483636379242,141.68984293937683
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,5.0,0.0,5.0,229.0391445159912,42.084649205207825,87.31000423431396,41.77336096763611,86.22392416000366,71.04162275791168,142.08037853240967
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,5.0,5.0,-5.0,226.6127109527588,39.10333216190338,96.26262784004211,49.277111887931824,96.02685570716858,72.12214171886444,140.5106782913208
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,5.0,5.0,0.0,227.56388187408447,39.805951714515686,94.54180598258972,47.98514544963837,94.62085366249084,72.30850756168365,140.89547395706177
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,5.0,5.0,5.0,228.53593826293945,39.17005658149719,93.13355684280396,46.72642946243286,93.24477314949036,72.49951362609863,141.28416180610657
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,-5.0,-5.0,-5.0,225.5970001220703,42.54975914955139,62.416863441467285,41.03707671165466,63.880836963653564,69.66265439987183,138.46139311790466
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,-5.0,-5.0,0.0,226.50089263916016,41.80169999599457,60.90937852859497,39.978134632110596,62.4237596988678,69.84121799468994,138.85061740875244
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,-5.0,-5.0,5.0,227.40478515625,41.314199566841125,59.644949436187744,38.835301995277405,60.841310024261475,70.02450823783875,139.24404382705688
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,-5.0,0.0,-5.0,225.01707077026367,39.93026316165924,68.49445700645447,46.225547790527344,69.9501633644104,71.12963199615479,137.665855884552
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,-5.0,0.0,0.0,225.92096328735352,38.829705119132996,66.97551012039185,45.00351846218109,67.03753471374512,71.306112408638,138.05344104766846
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,-5.0,0.0,5.0,226.83782577514648,38.90090584754944,65.50328135490417,43.94783675670624,65.76696038246155,71.48725986480713,138.44516277313232
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,-5.0,5.0,-5.0,224.4398832321167,36.91601753234863,73.84833097457886,52.4031400680542,72.61143326759338,72.5998044013977,136.88254356384277
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,-5.0,5.0,0.0,225.35407543182373,36.408138275146484,72.33549356460571,51.07693076133728,71.31887674331665,72.77427315711975,137.26834654808044
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,-5.0,5.0,5.0,226.32379531860352,36.47344410419464,71.28773927688599,49.99050498008728,70.0698971748352,72.95333743095398,137.65827417373657
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,-5.0,-5.0,225.9089469909668,42.541635036468506,69.91385221481323,36.820945143699646,70.10908722877502,69.783154129982,138.52076530456543
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,-5.0,0.0,226.81283950805664,41.66065156459808,68.06960701942444,36.23438775539398,68.66593360900879,69.9652373790741,138.91209959983826
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,-5.0,5.0,227.7174949645996,42.25885570049286,66.81591272354126,35.301727056503296,66.91681742668152,70.15206217765808,139.30752873420715
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,0.0,-5.0,225.32901763916016,39.740630984306335,75.28510689735413,41.885414719581604,76.11602544784546,71.24857604503632,137.71694898605347
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,0.0,0.0,226.2333631515503,39.915382862091064,73.78458976745605,40.76565206050873,74.6363639831543,71.42853736877441,138.10661435127258
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,0.0,5.0,227.18770503997803,39.48696255683899,72.34879732131958,39.70247507095337,72.14651107788086,71.61316573619843,138.500314950943
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,5.0,-5.0,224.7523546218872,37.29405403137207,81.44445419311523,47.30585217475891,79.82403039932251,72.71725535392761,136.92522048950195
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,5.0,0.0,225.7124423980713,37.33161985874176,79.63897585868835,46.01532518863678,78.4619927406311,72.89516031742096,137.31306791305542
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,5.0,5.0,226.68449878692627,36.589592695236206,78.50388288497925,44.700753688812256,77.13754177093506,73.0776697397232,137.7049207687378
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,-5.0,-5.0,226.2270212173462,42.39569306373596,76.2821912765503,33.31949710845947,76.44090056419373,69.90755796432495,138.61384391784668
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,-5.0,0.0,227.12721824645996,42.60227382183075,75.44031143188477,32.61434733867645,74.95416402816772,70.09315192699432,139.0073537826538
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,-5.0,5.0,228.05583477020264,42.21460819244385,74.16626214981079,31.67349100112915,73.23813438415527,70.2834963798523,139.40483927726746
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,0.0,-5.0,225.64096450805664,40.10029733181,82.72271156311035,37.80476450920105,82.58621096611023,71.37137949466705,137.8020942211151
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,0.0,0.0,226.5805959701538,40.15854597091675,80.97358345985413,36.69073283672333,81.08079433441162,71.55481278896332,138.19391131401062
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,0.0,5.0,227.55262851715088,39.379823207855225,79.68895435333252,36.29670441150665,78.87400984764099,71.74293398857117,138.58965635299683
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,5.0,-5.0,225.10533332824707,38.06719779968262,88.64990472793579,42.558327317237854,86.80007457733154,72.83849716186523,137.00231313705444
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,5.0,0.0,226.07736587524414,37.424612045288086,87.1985137462616,41.99185371398926,85.48202514648438,73.0198323726654,137.39226460456848
-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,5.0,5.0,227.04942226409912,38.09889256954193,85.82623600959778,40.8919483423233,84.53571796417236,73.20579588413239,137.78613209724426
-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,225.1685619354248,51.399827003479004,80.96020221710205,42.32769012451172,79.10910248756409,65.37845432758331,137.29490041732788
-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,226.0812282562256,52.263450622558594,79.43800091743469,41.30396544933319,77.58648991584778,65.57349860668182,137.67244219779968
-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,226.9967555999756,51.02686882019043,77.9554545879364,40.328407287597656,76.44504904747009,65.77346920967102,138.05411458015442
-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,-5.0,0.0,-5.0,224.62940216064453,48.70303273200989,86.98487281799316,47.39913046360016,82.80845880508423,66.83603823184967,136.52649521827698
-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,-5.0,0.0,0.0,225.51932334899902,49.64655935764313,85.42307615280151,46.312546730041504,79.31305170059204,67.0286238193512,136.90224885940552
-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,-5.0,0.0,5.0,226.44171714782715,48.96266162395477,83.89720916748047,45.27076184749603,75.53958296775818,67.22605526447296,137.28206753730774
-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,-5.0,5.0,-5.0,224.11291599273682,47.919684648513794,93.34714412689209,52.797579765319824,86.414235830307,68.2972639799118,135.77070236206055
-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,-5.0,5.0,0.0,225.02145767211914,47.02906310558319,91.78727865219116,51.684051752090454,85.04440784454346,68.48747730255127,136.14452481269836
-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,-5.0,5.0,5.0,225.96063613891602,48.06358814239502,90.47770500183105,50.529372692108154,80.83627820014954,68.68245303630829,136.52238249778748
-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,0.0,-5.0,-5.0,225.49176216125488,51.33101940155029,88.27563524246216,38.486698269844055,84.00802612304688,65.50911068916321,137.37086057662964
-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,0.0,-5.0,0.0,226.40728950500488,50.57491660118103,86.67511343955994,37.456148862838745,84.77163910865784,65.70779383182526,137.75057792663574
-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,0.0,-5.0,5.0,227.32276916503906,49.81881380081177,85.15178561210632,36.704084277153015,83.79424214363098,65.91140329837799,138.1343126296997
-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,0.0,0.0,-5.0,224.927020072937,50.255799293518066,94.35024857521057,43.22393536567688,88.2436990737915,66.9649600982666,136.59443259239197
